Company,Quarter,X1,X2,X3,X4,X5,OCF_TA,Interest_Coverage,Debt_Assets,Repo_Rate,Leverage_Repo,Stress_Label,shap_X1,shap_X2,shap_X3,shap_X4,shap_X5,shap_OCF_TA,shap_Interest_Coverage,shap_Debt_Assets,shap_Repo_Rate,shap_Leverage_Repo,predicted_probability,predicted_label,risk_category
Sun Pharma,2021-06-30,0.356477710931357,1.5944537670978312,0.1086000721071077,5.002689698024184,0.602052602614771,0.1174547021108808,3.765817711735616,0.3626328776907909,5.0,0.1813164388453954,0,-0.176161,-1.889572,-0.416086,-1.267631,0.415778,-0.179429,-0.96095,-0.828821,0.0,-0.205603,0.005590651,0,Very Safe
Sun Pharma,2021-09-30,0.3205483945869492,1.6461932530738186,0.1013180483781193,5.9141517047364855,0.4588899535598825,0.0980114077357625,4.694695527152518,0.2648149814420895,5.0,0.1324074907210447,0,-0.150831,-1.917888,-0.370138,-1.242468,-0.342631,-0.22005,-0.866869,-0.8633,0.0,-0.20109,0.0028778103,0,Very Safe
Sun Pharma,2021-12-31,0.3967598200417248,1.6520983496646788,0.0893011814810652,3.513196629751606,0.4279240243519185,0.0757206898468082,3.0168265454325143,0.3644630371260153,5.0,0.1822315185630076,0,-0.159423,-1.873027,-0.362296,-1.263834,-0.527084,-0.243235,-0.861143,-0.848988,0.0,-0.20109,0.0024415036,0,Very Safe
Sun Pharma,2022-03-31,0.4736115659021636,2.68753735531653,0.1218180496987434,6.888011933915457,0.6200240956241234,0.107952391404259,3.295018158857506,0.4240049851040332,5.0,0.2120024925520166,0,-0.180369,-1.886304,-0.397492,-1.281184,0.643178,-0.174944,-0.950632,-0.809973,0.0,-0.190991,0.0073820907,0,Very Safe
Sun Pharma,2022-06-30,0.4434244461667063,1.6867865736270136,0.1140656824238893,8.273657419757035,0.5390791214796139,0.1211861325048574,3.320653404327944,0.3463800334219954,5.0,0.1731900167109977,0,-0.175909,-1.898704,-0.391535,-1.273772,-0.305263,-0.164639,-0.899357,-0.870472,0.0,-0.206339,0.0028472007,0,Very Safe
Sun Pharma,2022-09-30,0.3291383135484468,2.553244568981534,0.1098553040394063,4.696415834990368,0.5267375226726253,0.0981945357495224,3.2319058301054406,0.3133826027637088,5.0,0.1566913013818544,0,-0.175909,-1.876159,-0.393586,-1.273772,-0.323774,-0.166622,-0.899357,-0.870472,0.0,-0.206339,0.0028472007,0,Very Safe
Sun Pharma,2022-12-31,0.4640801837635345,1.7898499251622972,0.1511985521335603,5.938849069854127,0.5816018211369005,0.1402964543466813,4.428436089617824,0.3428700499764282,5.0,0.1714350249882141,0,-0.176161,-1.870159,-0.416086,-1.267631,0.350786,-0.161879,-0.973107,-0.831717,0.0,-0.205603,0.005356166,0,Very Safe
Suzlon Energy,2014-03-31,0.0859185405049306,0.6340769825548735,0.0362958466911652,0.3752196011140203,0.4591215372044515,0.0376279574515108,0.454030812232452,0.771136108257831,5.0,0.3855680541289155,0,-0.355882,-0.990058,0.181038,0.464754,-0.561024,0.239411,0.404774,-0.326241,0.0,-0.081105,0.33249786,0,Low Risk
Suzlon Energy,2014-06-30,0.1834271226803498,0.8428282420573363,0.0263758683202715,0.3362401405907831,0.6075742958626555,0.0280295301904686,0.3972246521044947,0.7382594609974003,5.0,0.3691297304987001,0,-0.146044,-2.970386,-0.008204,0.165587,0.51414,0.230785,0.268491,-0.343118,0.0,-0.062471,0.11672711,0,Very Safe
Suzlon Energy,2014-09-30,0.0672734068595936,0.7114936676327673,0.0111987450143975,0.6989291344992095,0.5248996452232074,0.0093293370826073,0.138729317047436,0.8181301292115455,5.0,0.4090650646057727,0,0.12303,-2.054977,0.352861,-0.044687,-0.183452,0.146344,-0.292593,0.498923,0.0,0.095651,0.26279768,0,Low Risk
Suzlon Energy,2014-12-31,0.146142393832667,0.5661461271721686,0.0128135987802252,0.289774969035342,0.4074595481610406,0.0127783385468875,0.1808028734373091,0.692858487661683,5.0,0.3464292438308415,0,0.132318,-0.995549,0.27431,0.069289,-0.764626,0.26503,-0.224202,0.028393,0.0,-0.014022,0.2887148,0,Low Risk
Suzlon Energy,2015-03-31,0.2558228054640673,0.5376045435363282,0.0218159488873625,0.5608999753743501,0.4008811199897157,0.0207644550658924,0.3394899304796885,0.603002290771066,5.0,0.301501145385533,0,-0.026635,-0.497308,-0.233774,0.692407,-0.707174,-0.34511,0.278124,-0.415068,0.0,-0.153439,0.2534013,0,Low Risk
Suzlon Energy,2015-06-30,0.2006237287137262,0.7612026194368116,0.0201385607030563,1.0532693692176205,0.523928418029473,0.0169222128333576,0.3595693985801215,0.6131478678101696,5.0,0.3065739339050848,0,-0.081565,-2.798053,-0.145805,-0.400752,-0.390795,0.343291,0.289049,-0.218881,0.0,-0.001384,0.04404621,0,Very Safe
Suzlon Energy,2015-09-30,0.3621351213800878,0.7904880340812602,0.0383650774952684,1.0012682657173997,0.5392091831929668,0.0366810002577518,0.6211310117069297,0.6627780717047516,5.0,0.3313890358523758,0,-0.14537,-3.001122,0.147225,-0.162486,-0.313132,0.003117,-0.110879,0.028213,0.0,-0.0225,0.03734453,0,Very Safe
Suzlon Energy,2015-12-31,0.2292073590935414,0.8204204610690574,0.0127113637097001,0.9151286829240242,0.6022072784930105,0.0135557047904625,0.2280077471943679,0.7691841746699718,5.0,0.3845920873349859,0,-0.032007,-3.093506,0.33978,-0.003745,0.609684,0.123056,-0.208844,-0.243915,0.0,-0.092073,0.09328697,0,Very Safe
Suzlon Energy,2016-03-31,0.1958728096952812,0.8801844926849299,0.0328850295250702,0.4760674471730228,0.6198097413709679,0.0360887074813349,0.6254029140007266,0.708431765661504,5.0,0.354215882830752,0,-0.114144,-3.121237,0.13917,0.487701,0.628482,-0.012727,-0.15309,-0.030761,0.0,-0.009375,0.13487142,0,Very Safe
Suzlon Energy,2016-06-30,0.0720288373086707,0.6457120178942357,0.0291685340841856,0.566005543006342,0.5155115524318952,0.0235538109257262,0.3717414761964003,0.7929730365813138,5.0,0.3964865182906569,1,-0.055217,-0.719071,0.117713,0.832715,-0.084253,-0.396762,0.374066,0.645022,0.0,0.181654,0.77264243,1,High Risk
Suzlon Energy,2016-09-30,0.1541336589139063,0.7268201114671627,0.0122096081152351,0.466264180969267,0.5105351938690673,0.0129487729355482,0.1383702096621175,0.8453853482610783,5.0,0.4226926741305391,0,0.398888,-2.130655,0.344035,0.586813,-0.222227,0.213496,-0.288804,0.418371,0.0,0.074723,0.4309598,0,Moderate Risk
Suzlon Energy,2016-12-31,0.2035953120767458,0.7528696786679598,0.0405261762468162,1.1059674897446383,0.566524411675167,0.0440465984158123,0.6337463003835092,0.6042233387678796,5.0,0.3021116693839398,0,-0.048008,-2.693677,0.123615,-0.357361,0.159648,0.387057,-0.164112,-0.296883,0.0,-0.049781,0.06836522,0,Very Safe
Suzlon Energy,2017-03-31,0.1443329878673557,0.8690100916659617,0.026333589174867,0.3869155655601956,0.6299897659977921,0.026390242951834,0.3327202086372838,0.8315203366967296,5.0,0.4157601683483648,0,0.074073,-3.003865,0.001938,0.463671,0.758733,-0.369827,0.256619,0.532176,0.0,0.087381,0.29490584,0,Low Risk
Suzlon Energy,2017-06-30,0.0653896963607486,0.616029355648599,0.0359614357710079,0.2487738769751097,0.5245489284436716,0.030286064594505,0.4269789437285806,0.7826400202243663,5.0,0.3913200101121831,0,-0.166027,-0.896689,0.147926,0.005975,-0.214809,0.358032,0.479568,0.130655,0.0,0.005816,0.5443509,1,Moderate Risk
Suzlon Energy,2017-09-30,0.2529577192745438,0.7362158474991551,0.0232841378586859,0.2400240128172191,0.4996900728724643,0.0211611133222854,0.4016212340614505,0.6597941987143441,5.0,0.329897099357172,0,-0.058062,-2.675145,-0.323612,0.035732,-0.479695,-0.451115,0.27562,0.008257,0.0,0.048569,0.035845652,0,Very Safe
Suzlon Energy,2017-12-31,0.2030161334704113,1.0232736424150732,0.0154380466937762,0.7683024649217463,0.553114566433719,0.0155574153034699,0.2552799878100364,0.6696570832724392,5.0,0.3348285416362196,0,-0.033283,-3.222075,0.509442,-0.070014,0.078517,0.321751,0.216319,0.113084,0.0,-0.012845,0.14533389,0,Very Safe
Suzlon Energy,2018-03-31,0.130495498885067,0.691399906423026,0.0298021242942054,0.3359724024278906,0.4542152504022153,0.0268688738013874,0.5462118737809174,0.7086505921794978,5.0,0.3543252960897489,0,-0.413321,-1.508055,0.078787,0.045817,-0.471822,-0.403115,0.194582,-0.052048,0.0,-0.003588,0.09927212,0,Very Safe
Suzlon Energy,2018-06-30,0.2499427505589936,0.5233568962080695,0.0345168532570755,0.620226785564507,0.4351286679218535,0.0317492950878543,0.462137532329758,0.7966532653044757,5.0,0.3983266326522378,0,-0.139642,-0.263344,0.204872,0.741702,-0.60327,-0.174848,0.473901,0.291321,0.0,0.028405,0.7081718,1,High Risk
Suzlon Energy,2018-09-30,0.2814439505513861,0.624448561616782,0.0351996354333468,0.2739668239050783,0.4989925321741938,0.0342366643414286,0.5610869753499865,0.7708631858552626,5.0,0.3854315929276313,0,-0.153172,-1.031016,0.199236,-0.006454,-0.550214,-0.140542,0.212031,-0.281149,0.0,-0.089139,0.18049516,0,Very Safe
Suzlon Energy,2018-12-31,0.2379442173770586,0.7148615646090932,0.0207715049917062,0.4469753130537597,0.4596029750636372,0.0192067430621201,0.3795675492947019,0.7036725385414466,5.0,0.3518362692707233,0,-0.115596,-2.414659,-0.29086,0.440662,-0.482108,0.298688,0.301629,0.027624,0.0,-0.025888,0.12640962,0,Very Safe
Suzlon Energy,2019-03-31,0.2331592607919936,0.8218182229694556,0.0352934183123638,0.836618780657744,0.4809493117017897,0.0290324800875566,0.5628606626011791,0.7166585924875469,5.0,0.3583292962437734,0,0.001808,-3.141964,0.200676,-0.015592,-0.400871,0.415584,0.100079,-0.032716,0.0,0.023611,0.074333,0,Very Safe
Suzlon Energy,2019-06-30,0.132760421498788,0.8640798166265402,0.0151401046378206,0.2421922383343029,0.6278017722128695,0.0128393912038161,0.2074422937273022,0.797687029644369,5.0,0.3988435148221845,0,-0.062752,-2.943416,0.367833,0.1147,0.764503,0.238381,-0.253724,0.322827,0.0,0.103598,0.2649056,0,Low Risk
Suzlon Energy,2019-09-30,0.2205744251143208,0.6474983671642517,0.0123731418181475,0.7327046699852234,0.5121550673699907,0.0119174331427631,0.2120466506685962,0.7266384539703544,5.0,0.3633192269851772,0,-0.074382,-0.930343,0.316306,-0.091221,-0.17777,0.123624,-0.212456,-0.293622,0.0,-0.071634,0.25273594,0,Low Risk
Suzlon Energy,2019-12-31,0.239209145934873,0.5863533092570484,0.0222638225221772,0.7748178639504177,0.4384477968715997,0.023870978149463,0.3236900761575635,0.6909465128997643,5.0,0.3454732564498821,0,0.024176,-1.11011,-0.34363,-0.047191,-0.570988,-0.463866,0.232456,0.031619,0.0,-0.057779,0.12154412,0,Very Safe
Suzlon Energy,2020-03-31,0.2025850032573265,0.963238171265077,0.030813572747776,0.3224394462625424,0.6144048799610392,0.0277730967165497,0.4706401804929175,0.7081762286566374,5.0,0.3540881143283187,0,0.008543,-3.0339,0.157286,0.149488,0.517241,-0.288991,0.402225,-0.046627,0.0,0.008902,0.14204507,0,Very Safe
Suzlon Energy,2020-06-30,0.208509654053557,2.003606876548273,0.0041063948693957,0.2141166699730322,0.4423152313118229,0.004514901876165,0.0753979972995354,0.7213432237922985,5.0,0.3606716118961492,0,-0.000273,-3.069186,0.255937,0.061703,-0.184563,0.130805,-0.264134,-0.120627,0.0,0.00612,0.05433128,0,Very Safe
Suzlon Energy,2020-09-30,0.3108524844417154,5.896027882552561,0.0213856090366332,0.5861226025041881,0.5457181615835106,0.0196002946417618,0.3031480332751061,0.7478356474496605,5.0,0.3739178237248302,0,-0.281305,-3.118608,-0.276419,0.706009,-0.095037,0.31995,0.305355,-0.370652,0.0,-0.075461,0.0718413,0,Very Safe
Suzlon Energy,2020-12-31,0.0961859828246693,2.4419632907143742,0.008659380542386,0.3155817508407202,0.439344803643636,0.0082082071483482,0.1112103129116417,0.7079129406484903,5.0,0.3539564703242451,0,-0.207392,-2.98791,0.258622,0.109917,-0.256735,0.208602,-0.23482,-0.10104,0.0,-0.016014,0.052185874,0,Very Safe
Suzlon Energy,2021-03-31,0.2039944061697928,5.4486547901286295,0.0123941140587863,0.7338717482815954,0.4462080487118649,0.0115986304195183,0.185638778639036,0.6647745513455278,5.0,0.3323872756727639,0,-0.045123,-3.187483,0.312716,-0.084917,-0.230689,0.172004,-0.211555,0.211135,0.0,0.055277,0.0640912,0,Very Safe
Suzlon Energy,2021-06-30,0.1877110883199908,4.720181716389647,0.0144964549095604,0.7167196967455672,0.4807730860950607,0.011820001436993,0.2851102683658787,0.6593672268056865,5.0,0.3296836134028432,0,-0.072119,-3.165162,0.460264,-0.128957,-0.427287,0.29965,0.398264,0.268671,0.0,0.103433,0.12610807,0,Very Safe
Suzlon Energy,2021-09-30,0.2448892335083377,4.083726400269795,0.0082183999355006,1.1242486914942014,0.5816225251746451,0.0069973894738598,0.1701245350112776,0.6644660634112111,5.0,0.3322330317056055,0,0.018035,-3.103428,0.385282,-0.383073,0.517024,0.168302,-0.153257,0.221443,0.0,0.044211,0.12367959,0,Very Safe
Suzlon Energy,2021-12-31,0.1667317169724689,3.338760696909011,0.0087753662969326,0.279608016574558,0.4531678842302666,0.0090556655534138,0.1845738933858182,0.6481880026031781,5.0,0.324094001301589,0,-0.097758,-3.028557,0.359876,0.082634,-0.518327,0.198831,-0.206346,0.133359,0.0,0.053796,0.063265085,0,Very Safe
Suzlon Energy,2022-03-31,0.3103398758735378,8.018604098469712,0.012081105032229,0.7824858707974083,0.4085763475752033,0.0113749993871029,0.2319113077457618,0.6103174368436556,5.0,0.3051587184218278,0,-0.20118,-2.997169,0.298671,-0.028531,-0.575733,0.184873,-0.012812,-0.074994,0.0,0.026094,0.04507286,0,Very Safe
Suzlon Energy,2022-06-30,0.0163465499580427,2.890064008135546,0.0050497164074684,0.701259061633128,0.4669217442778822,0.0047906578924313,0.0769594142216655,0.7792442252659693,5.0,0.3896221126329846,0,0.091217,-3.121648,0.338977,-0.082583,-0.402283,0.165567,-0.296954,0.110356,0.0,-0.024448,0.052432396,0,Very Safe
Suzlon Energy,2022-09-30,0.1107471109844594,1.497027535828002,0.0025229411959229,0.2795997603112047,0.4606767425074316,0.0021998110918549,0.0519516575992207,0.6590815044023645,5.0,0.3295407522011822,0,-0.213767,-2.921578,0.372237,0.103831,-0.430232,0.254752,-0.194377,0.148488,0.0,0.066119,0.07676732,0,Very Safe
Suzlon Energy,2022-12-31,0.0665744459644204,2.6099342350133297,0.0049117687722166,0.1684540485813604,0.408970948345537,0.0047000528363657,0.0549497614290331,0.8332735182774634,5.0,0.4166367591387317,0,0.080752,-2.754662,0.249946,0.075281,-0.651084,0.192473,-0.27713,0.485388,0.0,0.097551,0.102104045,0,Very Safe
TCS,2014-03-31,0.3673014564080831,0.0939598008308218,0.0750748382729186,5.305003058261017,0.4110610809395776,0.0783155186843413,2.085536220553588,0.4232127779000817,5.0,0.2116063889500408,0,-0.237931,1.140512,-0.466111,-1.413699,-0.429159,-0.498939,-1.161809,-1.128822,0.0,-0.230252,0.016321996,0,Very Safe
TCS,2014-06-30,0.3615495574921543,0.1588849837495178,0.091853108828481,2.582681730441078,0.4048723311564185,0.0810164739225431,2.5351041924662177,0.4184237846271417,5.0,0.2092118923135708,0,-0.225652,1.177779,-0.466111,-0.600535,-0.452937,-0.485192,-1.162119,-1.132993,0.0,-0.230252,0.03730581,0,Very Safe
TCS,2014-09-30,0.2611782769951965,0.2341151633371888,0.0902317962649572,5.383800460081575,0.4407252298137778,0.075681722822061,2.3353466909723988,0.4389531459764856,5.0,0.2194765729882428,0,-0.043173,1.152966,-0.473333,-1.43286,-0.137166,-0.490021,-1.198247,-1.123034,0.0,-0.230252,0.02538966,0,Very Safe
TCS,2014-12-31,0.3956451689941829,0.3337326901067813,0.1166866645930038,5.960274521598218,0.4721149460638043,0.1203851088150425,3.9949976398171896,0.3216325436065681,5.0,0.160816271803284,0,-0.220706,0.197627,-0.481491,-1.373897,-0.280419,-0.401312,-1.080768,-1.085797,0.0,-0.196236,0.009995473,0,Very Safe
TCS,2015-03-31,0.3876398369202305,0.5035906720702953,0.148120379125743,6.961101471250888,0.6119894004587653,0.1279596030034631,5.899828788354286,0.2557565352626678,5.0,0.1278782676313339,0,-0.173639,0.074207,-0.500594,-1.465899,0.542779,-0.343317,-1.145035,-1.065987,0.0,-0.20244,0.018844659,0,Very Safe
TCS,2015-06-30,0.4233830583727866,0.4806000832703388,0.1135295139433283,5.777476025901957,0.5284730595874563,0.1175139348456807,3.714557263944731,0.3374949844047457,5.0,0.1687474922023728,0,-0.148933,0.066594,-0.486638,-1.474469,-0.33321,-0.353446,-1.074027,-1.102904,0.0,-0.201486,0.008317041,0,Very Safe
TCS,2015-09-30,0.2836566435764754,0.58644670938808,0.1086576876313526,3.121571976930875,0.5104291506169543,0.0947542503944537,2.5554193189855683,0.4460065150570954,5.0,0.2230032575285477,0,-0.192243,-0.543512,-0.426002,-1.443008,-0.272209,-0.322959,-1.0483,-1.07718,0.0,-0.196176,0.005518232,0,Very Safe
TCS,2015-12-31,0.3340967268033434,0.695869756862531,0.1309270018909358,7.265148835237908,0.6101924697668699,0.1233579144840271,3.270071514530514,0.378174948960643,5.0,0.1890874744803215,0,-0.165477,-0.79491,-0.444818,-1.398685,0.519553,-0.276443,-1.049423,-1.05757,0.0,-0.185442,0.010710185,0,Very Safe
TCS,2016-03-31,0.3079593162064044,0.7877601554706912,0.134810055705033,8.931446169037827,0.5962991939381197,0.122580216641893,6.434358809530904,0.2677405067514111,5.0,0.1338702533757055,0,-0.178011,-1.803809,-0.41441,-1.283927,0.395008,-0.179429,-0.956696,-0.831717,0.0,-0.205603,0.005874911,0,Very Safe
TCS,2016-06-30,0.3692113672279237,0.7189201361140096,0.1278665304997087,8.67830489010181,0.4699468099816675,0.1129142396722176,6.626803577964395,0.2663518063897744,5.0,0.1331759031948872,0,-0.157487,-1.466279,-0.398049,-1.346774,-0.368516,-0.20648,-0.949558,-0.956864,0.0,-0.196176,0.003273026,0,Very Safe
TCS,2016-09-30,0.3883645660937504,0.7705061060236551,0.1202627262958261,6.765356288079614,0.4720867449185857,0.1053178075800408,5.197204685291175,0.3237827279139544,5.0,0.1618913639569772,0,-0.157487,-1.742877,-0.396587,-1.259422,-0.362958,-0.206866,-0.865841,-0.905231,0.0,-0.20109,0.0031071499,0,Very Safe
TCS,2016-12-31,0.3342606898258834,1.3215176067411285,0.1270847481927014,4.692415717688471,0.6222109350736993,0.1160519174137347,4.634762112258643,0.3394824733646909,5.0,0.1697412366823454,0,-0.180369,-1.886304,-0.397492,-1.281184,0.643178,-0.174944,-0.950632,-0.809973,0.0,-0.190991,0.0073820907,0,Very Safe
TCS,2017-03-31,0.3414866688971227,0.6361375411398966,0.102094002510724,4.740779755137886,0.4368393168386866,0.1045066718732695,3.123415620503921,0.3496884397858114,5.0,0.1748442198929057,0,-0.134522,-0.583123,-0.394195,-1.401189,-0.466277,-0.351537,-0.991626,-1.057226,0.0,-0.196176,0.0052281865,0,Very Safe
TCS,2017-06-30,0.3418266749675724,0.7951878143237215,0.1298519437340402,3.5899352691337434,0.466001195544462,0.113122862991045,3.784143722439093,0.3641556609337824,5.0,0.1820778304668912,0,-0.157487,-1.851357,-0.372919,-1.258764,-0.359429,-0.19417,-0.866869,-0.8633,0.0,-0.20109,0.0030245534,0,Very Safe
TCS,2017-09-30,0.3978312217794801,1.2991307162496903,0.1389116809364262,3.9474496443512304,0.5975951830552555,0.1520685042463738,3.743955316644621,0.4293530849252851,5.0,0.2146765424626425,0,-0.176161,-1.870159,-0.416086,-1.267631,0.395008,-0.179429,-0.956696,-0.831717,0.0,-0.205603,0.005590651,0,Very Safe
TCS,2017-12-31,0.4719846085855533,1.025397350941988,0.1065414947974861,6.031675939788884,0.4315791522144197,0.103028701098832,3.296262442275344,0.301580565408988,5.0,0.150790282704494,0,-0.159423,-1.873027,-0.362296,-1.263834,-0.527084,-0.243235,-0.861143,-0.848988,0.0,-0.20109,0.0024415036,0,Very Safe
TCS,2018-03-31,0.4340314298882323,1.2290413125341648,0.1200740974462017,4.944781100610284,0.4981046176177267,0.1169967744085281,4.933245661337197,0.298481946483016,5.0,0.149240973241508,0,-0.175929,-1.906712,-0.387597,-1.242468,-0.352718,-0.196949,-0.866869,-0.8633,0.0,-0.20109,0.0028255885,0,Very Safe
TCS,2018-06-30,0.4583079572367816,1.6891680538623823,0.1519086210086331,6.418417816258398,0.5444831049742407,0.158434969884879,6.618541986826148,0.2768829353877948,5.0,0.1384414676938974,0,-0.195692,-1.929422,-0.402406,-1.275535,-0.14661,-0.164639,-0.957378,-0.866398,0.0,-0.208709,0.002960697,0,Very Safe
TCS,2018-09-30,0.2243251597522671,1.9714687311173316,0.1495524024454455,6.594871993330585,0.5408714174481424,0.152432817992139,4.576171209988047,0.4359058288495651,5.0,0.2179529144247825,0,-0.078094,-1.946905,-0.415107,-1.26955,-0.307914,-0.155191,-0.902657,-0.864941,0.0,-0.206797,0.0029596118,0,Very Safe
TCS,2018-12-31,0.3719266096922048,1.3788495865634964,0.1251048902668912,3.448366185317286,0.4820501136633789,0.1062261598456345,3.830551248913547,0.4183657553516544,5.0,0.2091828776758272,0,-0.155637,-1.920486,-0.381408,-1.242468,-0.334923,-0.196949,-0.866869,-0.8633,0.0,-0.20109,0.0029128415,0,Very Safe
TCS,2019-03-31,0.2567521715159531,1.15186271769495,0.1150334253229536,6.063561599829343,0.5284169121089716,0.1024272990128583,3.14455495756082,0.4133198878943154,5.0,0.2066599439471577,0,-0.034622,-1.902529,-0.405152,-1.278866,-0.326817,-0.157174,-0.898296,-0.86257,0.0,-0.202262,0.0032017056,0,Very Safe
